"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin_Percentage","ENOP","pid","Normalized_Party"
"Chhattisgarh",2013,12,3,4,1,0,1,"CHAMPA DEVI PAWLE","F","BJP",42968,27,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,36.13,"no",3.87,4,"AEMP1886","BJP"
"Chhattisgarh",2013,12,3,4,1,0,2,"GULAB KAMRO","M","INC",38360,36,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,32.25,"no",16.96,4,"AEMP1890","INC"
"Chhattisgarh",2013,12,3,4,1,0,3,"KANAS LAL","M","GGP",18188,36,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,15.29,"yes",11.16,4,"AEMP1889","GGP"
"Chhattisgarh",2013,12,3,4,1,0,4,"RAVISHANKAR SING KANWAR","M","IND",4918,27,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,4.14,"yes",0.45,4,"AEMP1891","IND"
"Chhattisgarh",2013,12,3,4,1,0,5,"KRISHNA KUMAR CHERWA","M","BSP",4380,25,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,3.68,"yes",0.34,4,"AEMP1893","BSP"
"Chhattisgarh",2013,12,3,4,1,0,6,"None of the Above","","NOTA",3971,NA,"",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,3.34,"yes",0.99,4,"","NOTA"
"Chhattisgarh",2013,12,3,4,1,0,7,"SHIVACHARAN","M","IND",2790,50,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,2.35,"yes",0.35,4,"AEMP1892","IND"
"Chhattisgarh",2013,12,3,4,1,0,8,"LALMAN SING NETAM","M","IND",2370,37,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,1.99,"yes",1.17,4,"AEMP1894","IND"
"Chhattisgarh",2013,12,3,4,1,0,9,"SANTKUMAR SONWANSHI","M","SHS",983,59,"ST",118928,145019,"BHARATPUR-SONHAT","ST","KORIA","NOTHERN HILLS",8,82.01,0.83,"yes",0,4,"AEMP1887","SHS"
"Chhattisgarh",2013,12,3,4,2,0,1,"SHYAM BIHARI JAISWAL","M","BJP",32613,37,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,35.96,"no",4.61,3.85,"AEMP1895","BJP"
"Chhattisgarh",2013,12,3,4,2,0,2,"GULAB SINGH","M","INC",28435,45,"ST",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,31.35,"no",17.67,3.85,"AEMP823","INC"
"Chhattisgarh",2013,12,3,4,2,0,3,"RAMANUJ (RAMUCHACHA)","M","NCP",12411,68,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,13.68,"yes",2.94,3.85,"AEMP1904","NCP"
"Chhattisgarh",2013,12,3,4,2,0,4,"PAVAN KUMAR NETI","M","GGP",9747,34,"ST",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,10.75,"yes",8.08,3.85,"AEMP1897","GGP"
"Chhattisgarh",2013,12,3,4,2,0,5,"None of the Above","","NOTA",2421,NA,"",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,2.67,"yes",1.53,3.85,"","NOTA"
"Chhattisgarh",2013,12,3,4,2,0,6,"DR. L. P. MOURYA","M","BSP",1036,50,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,1.14,"yes",0.15,3.85,"AEMP1906","BSP"
"Chhattisgarh",2013,12,3,4,2,0,7,"SUNIL DUBEY","M","IND",902,40,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.99,"yes",0.15,3.85,"AEMP1903","IND"
"Chhattisgarh",2013,12,3,4,2,0,8,"SONU SINGH ORAUV(CHHAKKA)","O","SP",766,26,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.84,"yes",0.08,3.85,"AEMP1898","SP"
"Chhattisgarh",2013,12,3,4,2,0,9,"PREM SHANKAR SONI","M","IND",693,37,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.76,"yes",0.03,3.85,"AEMP1905","IND"
"Chhattisgarh",2013,12,3,4,2,0,10,"KRISHNA SINGH BABA","M","SP(I)",662,36,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.73,"yes",0.15,3.85,"AEMP13","SP(I)"
"Chhattisgarh",2013,12,3,4,2,0,11,"MADHAW PRASAD SHARMA","M","CSM",528,63,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.58,"yes",0.06,3.85,"AEMP1896","CSM"
"Chhattisgarh",2013,12,3,4,2,0,12,"DHAJARAM","M","IND",478,59,"GEN",90692,125551,"MANENDRAGARH","GEN","KORIA","NOTHERN HILLS",11,72.24,0.53,"yes",0,3.85,"AEMP1902","IND"
"Chhattisgarh",2013,12,3,4,3,0,1,"BHAIYALAL RAJWADE","M","BJP",45471,60,"GEN",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,39.39,"no",0.93,3.03,"AEMP14","BJP"
"Chhattisgarh",2013,12,3,4,3,0,2,"BEDANTI TIVARI","M","INC",44402,51,"GEN",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,38.47,"no",23.38,3.03,"AEMP857","INC"
"Chhattisgarh",2013,12,3,4,3,0,3,"ENGINEER SANJAY SINGH KAMRO","M","GGP",17413,32,"ST",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,15.09,"yes",12.26,3.03,"AEMP1913","GGP"
"Chhattisgarh",2013,12,3,4,3,0,4,"None of the Above","","NOTA",3265,NA,"",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,2.83,"yes",0.63,3.03,"","NOTA"
"Chhattisgarh",2013,12,3,4,3,0,5,"MANILAL RAJWADE","M","BSP",2536,40,"GEN",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,2.2,"yes",0.95,3.03,"AEMP21","BSP"
"Chhattisgarh",2013,12,3,4,3,0,6,"CHINTAMANI SANDIL","M","RGOP",1441,44,"ST",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,1.25,"yes",0.47,3.03,"AEMP849","RGOP"
"Chhattisgarh",2013,12,3,4,3,0,7,"RAMNARAYAN SAHU","M","CSM",899,60,"GEN",115427,144656,"BAIKUNTHPUR","GEN","KORIA","NOTHERN HILLS",6,79.79,0.78,"yes",0,3.03,"AEMP1911","CSM"
"Chhattisgarh",2013,12,3,4,4,0,1,"KHELSAI SINGH","M","INC",77318,66,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,48.31,"no",11.45,2.7,"AEMP1919","INC"
"Chhattisgarh",2013,12,3,4,4,0,2,"RENUKA SINGH","F","BJP",58991,45,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,36.86,"no",33.28,2.7,"AEMP22","BJP"
"Chhattisgarh",2013,12,3,4,4,0,3,"None of the Above","","NOTA",5731,NA,"",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,3.58,"yes",1.35,2.7,"","NOTA"
"Chhattisgarh",2013,12,3,4,4,0,4,"ARUN KUMAR RAJWADE","M","BSP",3564,44,"GEN",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,2.23,"yes",0.26,2.7,"AEMP1924","BSP"
"Chhattisgarh",2013,12,3,4,4,0,5,"RAMDAYAL UIKE","M","GGP",3140,26,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,1.96,"yes",0.4,2.7,"AEMP1925","GGP"
"Chhattisgarh",2013,12,3,4,4,0,6,"HIRASAI PRAJAPATI","M","IND",2500,32,"GEN",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,1.56,"yes",0.12,2.7,"AEMP1917","IND"
"Chhattisgarh",2013,12,3,4,4,0,7,"KHEMRAJ SINGH","M","JD(U)",2305,39,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,1.44,"yes",0.38,2.7,"AEMP1923","JD(U)"
"Chhattisgarh",2013,12,3,4,4,0,8,"SHIVNARAYAN","M","IND",1699,44,"GEN",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,1.06,"yes",0.24,2.7,"AEMP1922","IND"
"Chhattisgarh",2013,12,3,4,4,0,9,"TULESHWAR SINGH","M","SP",1309,54,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,0.82,"yes",0.02,2.7,"AEMP23","SP"
"Chhattisgarh",2013,12,3,4,4,0,10,"PARMANAND RAJWADE","M","CSM",1281,37,"GEN",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,0.8,"yes",0.07,2.7,"AEMP1914","CSM"
"Chhattisgarh",2013,12,3,4,4,0,11,"KAMAL SINGH","M","IND",1167,36,"ST",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,0.73,"yes",0.07,2.7,"AEMP1921","IND"
"Chhattisgarh",2013,12,3,4,4,0,12,"GYANENDRA SHASTRI","M","SHS",1052,26,"SC",160057,194657,"PREMNAGAR","GEN","SURAJPUR","NOTHERN HILLS",11,82.23,0.66,"yes",0,2.7,"AEMP1920","SHS"
"Chhattisgarh",2013,12,3,4,5,0,1,"PARAS NATH RAJWADE","M","INC",67339,49,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,41.54,"no",4.55,3.23,"AEMP1932","INC"
"Chhattisgarh",2013,12,3,4,5,0,2,"RAJNI RAVISHANKAR TRIPATHI","F","BJP",59971,49,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,37,"no",31.96,3.23,"AEMP1934","BJP"
"Chhattisgarh",2013,12,3,4,5,0,3,"RAM ADHIN POYA","M","GGP",8163,25,"ST",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,5.04,"yes",1.65,3.23,"AEMP1933","GGP"
"Chhattisgarh",2013,12,3,4,5,0,4,"NARENDRA KUMAR SAHU (NEETU)","M","BSP",5496,28,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,3.39,"yes",0.63,3.23,"AEMP1939","BSP"
"Chhattisgarh",2013,12,3,4,5,0,5,"None of the Above","","NOTA",4480,NA,"",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,2.76,"yes",0.47,3.23,"","NOTA"
"Chhattisgarh",2013,12,3,4,5,0,6,"COMRADE BAL SINGH","M","CPM",3726,46,"ST",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,2.3,"yes",0.91,3.23,"AEMP1929","CPM"
"Chhattisgarh",2013,12,3,4,5,0,7,"HIRALAL SINGH","M","IND",2258,40,"ST",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,1.39,"yes",0.08,3.23,"AEMP1938","IND"
"Chhattisgarh",2013,12,3,4,5,0,8,"ARVIND SHARAN SINGH","M","IND",2130,37,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,1.31,"yes",0.12,3.23,"AEMP885","IND"
"Chhattisgarh",2013,12,3,4,5,0,9,"KUMAIT SANDIL","M","NPEP",1933,68,"ST",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,1.19,"yes",0.04,3.23,"AEMP1928","NPEP"
"Chhattisgarh",2013,12,3,4,5,0,10,"PRADEEP KUMAR GUPTA","M","IND",1869,35,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,1.15,"yes",0.21,3.23,"AEMP1926","IND"
"Chhattisgarh",2013,12,3,4,5,0,11,"MOHEET RAM RAJWADE","M","IND",1534,72,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,0.95,"yes",0.04,3.23,"AEMP1927","IND"
"Chhattisgarh",2013,12,3,4,5,0,12,"SHIV KUMAR","M","IND",1472,40,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,0.91,"yes",0.36,3.23,"AEMP1931","IND"
"Chhattisgarh",2013,12,3,4,5,0,13,"DURGA YADAV","M","JD(U)",890,32,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,0.55,"yes",0.03,3.23,"AEMP1935","JD(U)"
"Chhattisgarh",2013,12,3,4,5,0,14,"DILESHWAR RAM RAJWADE","M","IND",842,28,"GEN",162103,201123,"BHATGAON","GEN","SURAJPUR","NOTHERN HILLS",13,80.6,0.52,"yes",0,3.23,"AEMP1930","IND"
"Chhattisgarh",2013,12,3,4,6,0,1,"RAMSEVAK PAIKRA","M","BJP",66550,48,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,41.75,"no",5.11,3.33,"AEMP63","BJP"
"Chhattisgarh",2013,12,3,4,6,0,2,"DR. PREMSAI SINGH TEKAM","M","INC",58407,59,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,36.64,"no",32.64,3.33,"AEMP902","INC"
"Chhattisgarh",2013,12,3,4,6,0,3,"ASHA DEVI POYA","F","GGP",6380,39,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,4,"yes",0.36,3.33,"AEMP903","GGP"
"Chhattisgarh",2013,12,3,4,6,0,4,"None of the Above","","NOTA",5814,NA,"",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,3.65,"yes",0.06,3.33,"","NOTA"
"Chhattisgarh",2013,12,3,4,6,0,5,"RAMASAPANA SINGH","F","IND",5721,40,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,3.59,"yes",0.45,3.33,"AEMP1946","IND"
"Chhattisgarh",2013,12,3,4,6,0,6,"COMRED CHHOTELAL TIRKEY","M","CPI",5011,27,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,3.14,"yes",1.51,3.33,"AEMP1949","CPI"
"Chhattisgarh",2013,12,3,4,6,0,7,"SHIV PRASAD PANDO","M","IND",2599,39,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,1.63,"yes",0.24,3.33,"AEMP1944","IND"
"Chhattisgarh",2013,12,3,4,6,0,8,"SHANKAR PRATAP SINGH ORKERA","M","BSP",2212,43,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,1.39,"yes",0.37,3.33,"AEMP1951","BSP"
"Chhattisgarh",2013,12,3,4,6,0,9,"MANOJ KUMAR","M","IND",1618,25,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,1.02,"yes",0.08,3.33,"AEMP1950","IND"
"Chhattisgarh",2013,12,3,4,6,0,10,"SURESH KUMAR AYAM","M","NCP",1494,31,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,0.94,"yes",0.19,3.33,"AEMP1941","NCP"
"Chhattisgarh",2013,12,3,4,6,0,11,"BAIJNATH KERKETA","M","IND",1198,60,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,0.75,"yes",0.09,3.33,"AEMP1948","IND"
"Chhattisgarh",2013,12,3,4,6,0,12,"BELASO TEKAM","F","IND",1058,32,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,0.66,"yes",0.2,3.33,"AEMP1942","IND"
"Chhattisgarh",2013,12,3,4,6,0,13,"DHANPAT SINGH AYAM","M","IND",747,32,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,0.47,"yes",0.1,3.33,"AEMP1943","IND"
"Chhattisgarh",2013,12,3,4,6,0,14,"DEV SHARAN SINGH NETI","M","IND",583,44,"ST",159392,190366,"PRATAPPUR","ST","SURAJPUR","NOTHERN HILLS",13,83.73,0.37,"yes",0,3.33,"AEMP1945","IND"
"Chhattisgarh",2013,12,3,4,7,0,1,"BRIHASPAT SINGH","M","INC",73174,53,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,48.78,"no",7.73,2.44,"AEMP1965","INC"
"Chhattisgarh",2013,12,3,4,7,0,2,"RAM VICHAR NETAM","M","BJP",61582,51,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,41.06,"no",38.66,2.44,"AEMP36","BJP"
"Chhattisgarh",2013,12,3,4,7,0,3,"None of the Above","","NOTA",3594,NA,"",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,2.4,"yes",1.05,2.44,"","NOTA"
"Chhattisgarh",2013,12,3,4,7,0,4,"JANGSAY POYA","M","GGP",2024,32,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,1.35,"yes",0.25,2.44,"AEMP1957","GGP"
"Chhattisgarh",2013,12,3,4,7,0,5,"KUNNI UNRAON","F","NCP",1655,41,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,1.1,"yes",0.08,2.44,"AEMP1962","NCP"
"Chhattisgarh",2013,12,3,4,7,0,6,"VIJAY LAKRA","M","IND",1535,42,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,1.02,"yes",0.2,2.44,"AEMP1964","IND"
"Chhattisgarh",2013,12,3,4,7,0,7,"SURAJDEV SINGH","M","IND",1236,40,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.82,"yes",0.06,2.44,"AEMP919","IND"
"Chhattisgarh",2013,12,3,4,7,0,8,"BIGAN SINGH","M","IND",1151,39,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.77,"yes",0.03,2.44,"AEMP1963","IND"
"Chhattisgarh",2013,12,3,4,7,0,9,"BINOD SINGH","M","BSP",1109,32,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.74,"yes",0.23,2.44,"AEMP1959","BSP"
"Chhattisgarh",2013,12,3,4,7,0,10,"NANDLAL","M","IND",771,32,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.51,"yes",0.02,2.44,"AEMP1956","IND"
"Chhattisgarh",2013,12,3,4,7,0,11,"DHARMU EKKA","M","IND",740,50,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.49,"yes",0.01,2.44,"AEMP1958","IND"
"Chhattisgarh",2013,12,3,4,7,0,12,"GOPAL SINGH","M","IND",730,31,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.49,"yes",0.02,2.44,"AEMP1966","IND"
"Chhattisgarh",2013,12,3,4,7,0,13,"ANIL KUMAR MINJ","M","IND",696,36,"ST",149997,174687,"RAMANUJGANJ","ST","BALRAMPUR","NOTHERN HILLS",12,85.87,0.46,"yes",0,2.44,"AEMP1961","IND"
"Chhattisgarh",2013,12,3,4,8,0,1,"DR. PREETAM RAM","M","INC",82585,54,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,53.22,"no",20.51,2.56,"AEMP1976","INC"
"Chhattisgarh",2013,12,3,4,8,0,2,"SIDDHNATH PAIKRA","M","BJP",50762,55,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,32.71,"no",28.77,2.56,"AEMP924","BJP"
"Chhattisgarh",2013,12,3,4,8,0,3,"None of the Above","","NOTA",6118,NA,"",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,3.94,"yes",1.83,2.56,"","NOTA"
"Chhattisgarh",2013,12,3,4,8,0,4,"KRISHNA KUMAR TIGGA","M","BSP",3282,51,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,2.11,"yes",0.09,2.56,"AEMP1973","BSP"
"Chhattisgarh",2013,12,3,4,8,0,5,"SURESH PAIKRA","M","IND",3138,45,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,2.02,"yes",0.34,2.56,"AEMP1970","IND"
"Chhattisgarh",2013,12,3,4,8,0,6,"PRABHAT BELA MARKAM","F","CSM",2612,27,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,1.68,"yes",0.27,2.56,"AEMP1975","CSM"
"Chhattisgarh",2013,12,3,4,8,0,7,"YASHODA","F","IND",2194,40,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,1.41,"yes",0.1,2.56,"AEMP1969","IND"
"Chhattisgarh",2013,12,3,4,8,0,8,"BASANTI PAIKRA","F","IND",2043,43,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,1.32,"yes",0.5,2.56,"AEMP1967","IND"
"Chhattisgarh",2013,12,3,4,8,0,9,"GIRWAR","M","NCP",1271,30,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,0.82,"yes",0.06,2.56,"AEMP1972","NCP"
"Chhattisgarh",2013,12,3,4,8,0,10,"AJEET KUMAR SINGH","M","IND",1184,26,"ST",155189,186219,"SAMRI","ST","BALRAMPUR","NOTHERN HILLS",9,83.34,0.76,"yes",0,2.56,"AEMP1974","IND"
"Chhattisgarh",2013,12,3,4,9,0,1,"CHINTAMANI MAHARAJ","M","INC",64771,45,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,46.38,"no",7.12,2.7,"AEMP1977","INC"
"Chhattisgarh",2013,12,3,4,9,0,2,"VIJAY BABA","M","BJP",54825,53,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,39.25,"no",35.47,2.7,"AEMP1980","BJP"
"Chhattisgarh",2013,12,3,4,9,0,3,"None of the Above","","NOTA",5292,NA,"",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,3.79,"yes",1.27,2.7,"","NOTA"
"Chhattisgarh",2013,12,3,4,9,0,4,"COMRADE RAMLAL","M","CPM",3521,45,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,2.52,"yes",0.96,2.7,"AEMP1982","CPM"
"Chhattisgarh",2013,12,3,4,9,0,5,"ANIL PAINKRA","M","BSP",2182,41,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,1.56,"yes",0.17,2.7,"AEMP1983","BSP"
"Chhattisgarh",2013,12,3,4,9,0,6,"SARJU XESS","M","CSM",1942,47,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,1.39,"yes",0.13,2.7,"AEMP1984","CSM"
"Chhattisgarh",2013,12,3,4,9,0,7,"SAJALRAM","M","IND",1755,37,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,1.26,"yes",0.02,2.7,"AEMP1985","IND"
"Chhattisgarh",2013,12,3,4,9,0,8,"VIJAY RAM","M","IND",1727,43,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,1.24,"yes",0.33,2.7,"AEMP1986","IND"
"Chhattisgarh",2013,12,3,4,9,0,9,"CHAKRADHARI SINGH","M","NCP",1263,48,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,0.9,"yes",0.04,2.7,"AEMP1987","NCP"
"Chhattisgarh",2013,12,3,4,9,0,10,"TARAN SINGH PAWLE","M","IND",1201,48,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,0.86,"yes",0.01,2.7,"AEMP1978","IND"
"Chhattisgarh",2013,12,3,4,9,0,11,"KUNJ BIHARI SINGH PAIKRA","M","IND",1187,39,"ST",139666,163825,"LUNDRA","ST","SURGUJA","NOTHERN HILLS",10,85.25,0.85,"yes",0,2.7,"AEMP1979","IND"
"Chhattisgarh",2013,12,3,4,10,0,1,"T.S.BABA","M","INC",84668,61,"GEN",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,51.64,"no",11.93,2.33,"AEMP952","INC"
"Chhattisgarh",2013,12,3,4,10,0,2,"ANURAG SINGH DEO","M","BJP",65110,38,"GEN",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,39.71,"no",37.07,2.33,"AEMP960","BJP"
"Chhattisgarh",2013,12,3,4,10,0,3,"None of the Above","","NOTA",4327,NA,"",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,2.64,"yes",1.11,2.33,"","NOTA"
"Chhattisgarh",2013,12,3,4,10,0,4,"SEWA RAM PORTE","M","GGP",2503,53,"ST",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,1.53,"yes",0.36,2.33,"AEMP1996","GGP"
"Chhattisgarh",2013,12,3,4,10,0,5,"ADHIWAKTA VIJAY TIWARI","M","IND",1917,42,"GEN",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,1.17,"yes",0.15,2.33,"AEMP1997","IND"
"Chhattisgarh",2013,12,3,4,10,0,6,"RAM DAS TOPPO","M","BSP",1670,54,"ST",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,1.02,"yes",0.58,2.33,"AEMP1998","BSP"
"Chhattisgarh",2013,12,3,4,10,0,7,"RAJKUMAR SINGH","M","IND",721,45,"GEN",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,0.44,"yes",0,2.33,"AEMP1999","IND"
"Chhattisgarh",2013,12,3,4,10,0,8,"PREMSAI PAWLE","M","CSM",716,54,"ST",163973,203212,"AMBIKAPUR","GEN","SURGUJA","NOTHERN HILLS",13,80.69,0.44,"yes",0.14,2.33,"AEMP2000","CSM"
