State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP,pid,Normalized_Party,Census_Code
Madhya_Pradesh,2013,12,14,4,22,0,4,None of the Above,,NOTA,1786,NA,,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,1.37,yes,0.28,2.94,AEMP26911,NOTA,5
Madhya_Pradesh,2013,12,14,4,22,0,5,GAYATRE DAVI KUSHWAHA,F,BA S D,1424,37,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,1.09,yes,0.5,2.94,AEMP26906,BASD,5
Madhya_Pradesh,2013,12,14,4,22,0,6,MULAYAM SINGH,M,IND,770,48,SC,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.59,yes,0.06,2.94,AEMP26905,IND,5
Madhya_Pradesh,2013,12,14,4,22,0,7,PANDIT MAHESH CHANDRA SHASTRI,M,IND,698,57,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.54,yes,0.06,2.94,AEMP26910,IND,5
Madhya_Pradesh,2013,12,14,4,22,0,8,MAHENDRA SINGH YADAV,M,IND,615,39,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.47,yes,0.02,2.94,AEMP26909,IND,5
Madhya_Pradesh,2013,12,14,4,22,0,9,RAM KUMAR YADAV,M,SP,583,32,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.45,yes,0.16,2.94,AEMP26908,SP,5
Madhya_Pradesh,2013,12,14,4,22,0,10,DINESH KUMAR,M,IND,379,47,SC,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.29,yes,0.01,2.94,AEMP26903,IND,5
Madhya_Pradesh,2013,12,14,4,22,0,11,TABAR SINGH,M,RPI(A),361,42,SC,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.28,yes,0.09,2.94,AEMP26902,RPI(A),5
Madhya_Pradesh,2013,12,14,4,22,0,12,BADRI PRASAD KUSHWAHA,M,RSMD,245,47,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.19,yes,0.02,2.94,AEMP26901,RSMD,5
Madhya_Pradesh,2013,12,14,4,22,0,13,AZAD KHAN,M,IND,218,41,GEN,130065,172698,DATIA,GEN,DATIA,BUNDELKHAND ZONE,12,75.31,0.17,yes,0,2.94,AEMP26904,IND,5
Madhya_Pradesh,2013,12,14,4,23,0,1,SMT SHAKUNTLA KHATIK,F,INC,59371,45,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,36.11,no,6.28,3.33,AEMP26914,INC,6
Madhya_Pradesh,2013,12,14,4,23,0,2,OMPRAKASH KHATIK,M,BJP,49051,55,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,29.84,no,2.3,3.33,AEMP26915,BJP,6
Madhya_Pradesh,2013,12,14,4,23,0,3,PRAGILAL JATAV,M,BSP,45265,44,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,27.53,no,25.79,3.33,AEMP23775,BSP,6
Madhya_Pradesh,2013,12,14,4,23,0,4,None of the Above,,NOTA,2866,NA,,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,1.74,yes,0.61,3.33,AEMP26916,NOTA,6
Madhya_Pradesh,2013,12,14,4,23,0,5,DR RAJARAM BIJOUL,M,BA S D,1870,47,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,1.14,yes,0.23,3.33,AEMP26913,BASD,6
Madhya_Pradesh,2013,12,14,4,23,0,6,RAJU,M,IND,1491,32,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,0.91,yes,0.01,3.33,AEMP26917,IND,6
Madhya_Pradesh,2013,12,14,4,23,0,7,MISHRILAL BARAHAR,M,IND,1468,61,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,0.89,yes,0.02,3.33,AEMP26922,IND,6
Madhya_Pradesh,2013,12,14,4,23,0,8,DEENDAYAL JATAV,M,AASP,1439,42,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,0.88,yes,0.32,3.33,AEMP26918,AASP,6
Madhya_Pradesh,2013,12,14,4,23,0,9,ANITA DEVI,F,IND,921,38,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,0.56,yes,0.16,3.33,AEMP26919,IND,6
Madhya_Pradesh,2013,12,14,4,23,0,10,BHARAT PARIHAR,M,IND,658,37,SC,164400,227973,KARERA,SC,SHIVPURI,GIRD ZONE,9,72.11,0.4,yes,0,3.33,AEMP26920,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,1,PRAHLAD BHARTI,M,BJP,53068,53,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,34.7,no,2.37,3.7,AEMP23797,BJP,6
Madhya_Pradesh,2013,12,14,4,24,0,2,HARIVALLABH SHUKLA,M,INC,49443,66,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,32.33,no,9.93,3.7,AEMP26925,INC,6
Madhya_Pradesh,2013,12,14,4,24,0,3,LAKHAN SINGH BAGHEL,M,BSP,34250,50,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,22.39,no,20.81,3.7,AEMP21515,BSP,6
Madhya_Pradesh,2013,12,14,4,24,0,4,RAMKUMAR,M,IND,2425,49,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,1.59,yes,0.3,3.7,AEMP26930,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,5,GOPAL KUSHWAH,M,BA S D,1967,36,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,1.29,yes,0.42,3.7,AEMP26934,BASD,6
Madhya_Pradesh,2013,12,14,4,24,0,6,KHET SINGH,M,SP,1319,43,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.86,yes,0.02,3.7,AEMP23788,SP,6
Madhya_Pradesh,2013,12,14,4,24,0,7,SUNIL,M,IND,1285,44,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.84,yes,0.03,3.7,AEMP23798,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,8,None of the Above,,NOTA,1244,NA,,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.81,yes,0.08,3.7,AEMP26923,NOTA,6
Madhya_Pradesh,2013,12,14,4,24,0,9,NARESH,M,IND,1124,34,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.73,yes,0,3.7,AEMP26932,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,10,RAJESH,M,IND,1120,40,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.73,yes,0.03,3.7,AEMP26935,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,11,MUNNALAL SONI,M,IND,1072,51,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.7,yes,0,3.7,AEMP23800,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,12,SURESH JATAV,M,IND,1065,46,SC,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.7,yes,0.01,3.7,AEMP26937,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,13,MANIRAM DHAKAD,M,IND,1051,33,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.69,yes,0.3,3.7,AEMP26938,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,14,KAPTANSINGH THAKUR,M,IND,587,36,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.38,yes,0.05,3.7,AEMP26924,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,15,PADAM SINGH,M,IND,508,39,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.33,yes,0,3.7,AEMP26929,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,16,BHRAGENDRA SINGH RAGHUVANSI,M,IND,506,41,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.33,yes,0.08,3.7,AEMP26941,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,17,TARACHAND,M,IND,376,43,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.25,yes,0.06,3.7,AEMP23805,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,18,OM PRAKASH,M,IND,281,29,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.18,yes,0.01,3.7,AEMP26928,IND,6
Madhya_Pradesh,2013,12,14,4,24,0,19,HRISHIKESH SHARMA,M,IND,260,37,GEN,152951,208354,POHARI,GEN,SHIVPURI,GIRD ZONE,18,73.41,0.17,yes,0,3.7,AEMP26933,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,1,YASHODHARA RAJE SCINDHIYA,F,BJP,76330,57,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,50.14,no,7.32,2.33,AEMP18938,BJP,6
Madhya_Pradesh,2013,12,14,4,25,0,2,BIRENDRA RAGHUWANSHI,M,INC,65185,48,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,42.82,no,41.04,2.33,AEMP23819,INC,6
Madhya_Pradesh,2013,12,14,4,25,0,3,None of the Above,,NOTA,2720,NA,,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,1.79,yes,0.28,2.33,AEMP26947,NOTA,6
Madhya_Pradesh,2013,12,14,4,25,0,4,FAIYAZ QURRESHI,M,IND,2296,45,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,1.51,yes,0.41,2.33,AEMP26943,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,5,GULAB BAI JATAV,F,AIFB,1676,38,SC,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,1.1,yes,0.23,2.33,AEMP26953,AIFB,6
Madhya_Pradesh,2013,12,14,4,25,0,6,MAHENDRA SINGH,M,BA S D,1319,36,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.87,yes,0.25,2.33,AEMP26948,BASD,6
Madhya_Pradesh,2013,12,14,4,25,0,7,HAJARI LAL KOTIYA (RATHORE),M,IND,931,40,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.61,yes,0.3,2.33,AEMP21544,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,8,LALLI RAM RAI,M,IND,479,44,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.31,yes,0.05,2.33,AEMP26952,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,9,SHARAD SHARMA,M,IND,401,42,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.26,yes,0.02,2.33,AEMP26944,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,10,D.S. CHAUHAN (ADVOCATE),M,IND,363,39,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.24,yes,0.07,2.33,AEMP23852,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,11,DHEERENDRA SINGH RAJPOOT (GOLU),M,IND,261,28,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.17,yes,0,2.33,AEMP26945,IND,6
Madhya_Pradesh,2013,12,14,4,25,0,12,JAIDEEP UPADHYAY,M,IND,259,25,GEN,152220,222539,SHIVPURI,GEN,SHIVPURI,GIRD ZONE,11,68.4,0.17,yes,0,2.33,AEMP26942,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,1,K.P.SINGH KAKKAJU,M,INC,78995,59,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,45.06,no,4.06,2.7,AEMP15322,INC,6
Madhya_Pradesh,2013,12,14,4,26,0,2,BHAIYA PRITAM LODHI,M,BJP,71882,53,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,41,no,35.97,2.7,AEMP26961,BJP,6
Madhya_Pradesh,2013,12,14,4,26,0,3,KAUSHALENDRA PRATAP SINGH RJAWAWA,M,BSP,8822,47,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,5.03,yes,3.42,2.7,AEMP26962,BSP,6
Madhya_Pradesh,2013,12,14,4,26,0,4,RAJESH KUMAR RAI,M,IND,2832,36,SC,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,1.62,yes,0.31,2.7,AEMP26969,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,5,None of the Above,,NOTA,2292,NA,,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,1.31,yes,0.21,2.7,AEMP26963,NOTA,6
Madhya_Pradesh,2013,12,14,4,26,0,6,RUDRA BHARGAVA,M,IND,1916,34,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,1.09,yes,0.05,2.7,AEMP26970,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,7,VISHAL SINGH,M,IND,1836,46,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,1.05,yes,0.05,2.7,AEMP26968,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,8,GANDHARAV SINGH YADAV,M,SP,1742,43,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.99,yes,0.38,2.7,AEMP26964,SP,6
Madhya_Pradesh,2013,12,14,4,26,0,9,RAMCHARAN LODHI,M,BA S D,1070,36,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.61,yes,0.11,2.7,AEMP26971,BASD,6
Madhya_Pradesh,2013,12,14,4,26,0,10,MAHENDRA SINGH,M,IND,871,32,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.5,yes,0.12,2.7,AEMP26955,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,11,SUNIL SHARMA,M,IND,654,37,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.37,yes,0.13,2.7,AEMP26957,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,12,MALKHAN SINGH JATAV,M,IND,426,29,SC,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.24,yes,0.01,2.7,AEMP26956,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,13,HARBHAJAN SINGH RAJPUT ADVOCATE,M,NRSN,400,58,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.23,yes,0.02,2.7,AEMP26958,NS,6
Madhya_Pradesh,2013,12,14,4,26,0,14,MADAN TRIPATHI,M,IND,372,42,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.21,yes,0.02,2.7,AEMP26959,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,15,GAJRAJ SINGH LODHI PURVA SARPANCH,M,IND,343,41,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.2,yes,0,2.7,AEMP26965,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,16,KRISHNA PAL SINGH,M,IND,339,38,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.19,yes,0.02,2.7,AEMP26966,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,17,AMIT JAIN RANU,M,IND,298,30,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.17,yes,0.03,2.7,AEMP26967,IND,6
Madhya_Pradesh,2013,12,14,4,26,0,18,KARAN SINGH,M,IND,240,38,GEN,175330,223066,PICHHORE,GEN,SHIVPURI,GIRD ZONE,17,78.6,0.14,yes,0,2.7,AEMP26960,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,1,RAM SINGH YADAV,M,INC,73942,65,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,45.91,no,15.49,3.12,AEMP26977,INC,6
Madhya_Pradesh,2013,12,14,4,27,0,2,DEVENDRA KUMAR JAIN PATTE WALE,M,BJP,48989,60,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,30.42,no,15.57,3.12,AEMP23873,BJP,6
Madhya_Pradesh,2013,12,14,4,27,0,3,CHANDRABHAN SINGH YADAV EJWARA WALE,M,BSP,23920,57,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,14.85,yes,12.67,3.12,AEMP26985,BSP,6
Madhya_Pradesh,2013,12,14,4,27,0,4,ASHOK SHARMA GURUJI,M,BA S D,3517,55,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,2.18,yes,0.61,3.12,AEMP26986,BASD,6
Madhya_Pradesh,2013,12,14,4,27,0,5,SANJIV RAGHUVANSI,M,IND,2534,29,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,1.57,yes,0.41,3.12,AEMP26972,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,6,None of the Above,,NOTA,1868,NA,,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,1.16,yes,0.22,3.12,AEMP26975,NOTA,6
Madhya_Pradesh,2013,12,14,4,27,0,7,RAM SINGH DADA,M,IND,1515,65,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.94,yes,0.39,3.12,AEMP23879,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,8,MAHARAJ SINGH KUSHWAHA,M,IND,885,39,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.55,yes,0.1,3.12,AEMP26973,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,9,SHIVKUMAR SHARMA ALIAS URF SANNU BHAIYA,M,SHS,718,31,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.45,yes,0.05,3.12,AEMP26974,SHS,6
Madhya_Pradesh,2013,12,14,4,27,0,10,AJAY KUMAR,M,IND,642,46,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.4,yes,0.07,3.12,AEMP26978,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,11,DEBENDRA JAIN PATTE BALE,M,IND,534,34,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.33,yes,0.05,3.12,AEMP26979,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,12,BRAJENDRA SINGH,M,IND,456,57,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.28,yes,0,3.12,AEMP26980,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,13,PANKAJ KUMAR JAIN,M,IND,452,27,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.28,yes,0.01,3.12,AEMP26987,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,14,BHAI KEHAR SINGH KUSHWAH,M,IND,432,30,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.27,yes,0.06,3.12,AEMP26981,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,15,DINESH KUMAR JATAV,M,IND,333,25,SC,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.21,yes,0.01,3.12,AEMP26982,IND,6
Madhya_Pradesh,2013,12,14,4,27,0,16,JAGDISH SINGH YADAV,M,IND,310,44,GEN,161047,219590,KOLARAS,GEN,SHIVPURI,GIRD ZONE,15,73.34,0.19,yes,0,3.12,AEMP26983,IND,6
Madhya_Pradesh,2013,12,14,4,28,0,1,MAHENDRA SINGH SISODIA (SANJU BHAIYA),M,INC,71804,51,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,50.8,no,13.13,2.5,AEMP26989,INC,41
Madhya_Pradesh,2013,12,14,4,28,0,2,KANHAIYA LAL RAMESWAR AGRAWAL,M,BJP,53243,65,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,37.67,no,33.46,2.5,AEMP23905,BJP,41
Madhya_Pradesh,2013,12,14,4,28,0,3,RAMESH DAWAR,M,BSP,5946,47,ST,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,4.21,yes,2.13,2.5,AEMP26994,BSP,41
Madhya_Pradesh,2013,12,14,4,28,0,4,YOGENDRA SHARMA,M,CPI,2931,42,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,2.07,yes,0.26,2.5,AEMP26997,CPI,41
Madhya_Pradesh,2013,12,14,4,28,0,5,None of the Above,,NOTA,2568,NA,,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,1.82,yes,0.9,2.5,AEMP26995,NOTA,41
Madhya_Pradesh,2013,12,14,4,28,0,6,HEMANT SINGH KUSHWAH,M,IND,1295,47,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.92,yes,0.36,2.5,AEMP26988,IND,41
Madhya_Pradesh,2013,12,14,4,28,0,7,RAVINDRA KUMAR SHRIVASTAVA,M,IND,782,49,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.55,yes,0.02,2.5,AEMP26990,IND,41
Madhya_Pradesh,2013,12,14,4,28,0,8,MANI RAM JATAV,M,BA S D,760,31,SC,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.54,yes,0.15,2.5,AEMP23911,BASD,41
Madhya_Pradesh,2013,12,14,4,28,0,9,DINESH RAGHUVANSHI,M,IND,549,48,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.39,yes,0.01,2.5,AEMP26999,IND,41
Madhya_Pradesh,2013,12,14,4,28,0,10,HARICHARAN CHIDAR,M,IND,532,32,SC,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.38,yes,0.12,2.5,AEMP26996,IND,41
Madhya_Pradesh,2013,12,14,4,28,0,11,RAMNATH BAGHEL,M,LJP,367,27,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.26,yes,0.05,2.5,AEMP26991,LJP,41
Madhya_Pradesh,2013,12,14,4,28,0,12,KANHAIYALAL,M,IND,290,65,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.21,yes,0.01,2.5,AEMP26998,IND,41
Madhya_Pradesh,2013,12,14,4,28,0,13,SANJAY SHINDE,M,SP,278,42,GEN,141345,182255,BAMORI,GEN,GUNA,GIRD ZONE,12,77.55,0.2,yes,0,2.5,AEMP26992,SP,41
Madhya_Pradesh,2013,12,14,4,29,0,1,PANNALAL SHAKYA,M,BJP,81444,57,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,62.2,no,34.45,2.13,AEMP27001,BJP,41
Madhya_Pradesh,2013,12,14,4,29,0,2,NEERAJ NIGAM,M,INC,36333,33,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,27.75,no,23.7,2.13,AEMP27006,INC,41
Madhya_Pradesh,2013,12,14,4,29,0,3,J .P. AHIRWAR,M,BSP,5297,59,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,4.05,yes,2.78,2.13,AEMP27012,BSP,41
Madhya_Pradesh,2013,12,14,4,29,0,4,None of the Above,,NOTA,1653,NA,,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,1.26,yes,0.04,2.13,AEMP27013,NOTA,41
Madhya_Pradesh,2013,12,14,4,29,0,5,BENIPRASAD JATAV (JAMORIYA),M,CPI,1602,49,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,1.22,yes,0.19,2.13,AEMP27007,CPI,41
Madhya_Pradesh,2013,12,14,4,29,0,6,VICKY CHHARI,M,IND,1357,26,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,1.04,yes,0.21,2.13,AEMP27008,IND,41
Madhya_Pradesh,2013,12,14,4,29,0,7,PRADEEP R.B.,M,SUCI,1088,33,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.83,yes,0.39,2.13,AEMP23939,SUCI,41
Madhya_Pradesh,2013,12,14,4,29,0,8,SUNIL MALVIYA,M,IND,577,44,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.44,yes,0.01,2.13,AEMP27010,IND,41
Madhya_Pradesh,2013,12,14,4,29,0,9,DEVISINGH AHIRWAR,M,BA S D,570,46,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.44,yes,0.21,2.13,AEMP27011,BASD,41
Madhya_Pradesh,2013,12,14,4,29,0,10,GAUTAM,M,IND,301,28,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.23,yes,0.02,2.13,AEMP27002,IND,41
Madhya_Pradesh,2013,12,14,4,29,0,11,KOMAL PRASAD SHAKYA,M,IND,272,64,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.21,yes,0.04,2.13,AEMP27003,IND,41
Madhya_Pradesh,2013,12,14,4,29,0,12,BHAGWAN SINGH AHIRWAR,M,LJP,220,40,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.17,yes,0,2.13,AEMP23940,LJP,41
Madhya_Pradesh,2013,12,14,4,29,0,13,KALURAM JATAV,M,IND,220,49,SC,130934,191744,GUNA,SC,GUNA,GIRD ZONE,12,68.29,0.17,yes,0,2.13,AEMP27005,IND,41
Madhya_Pradesh,2013,12,14,4,30,0,1,MAMTA MEENA,F,BJP,82779,37,GEN,144979,195431,CHACHODA,GEN,GUNA,GIRD ZONE,6,74.18,57.1,no,24.07,2.27,AEMP27014,BJP,41
Madhya_Pradesh,2013,12,14,4,30,0,2,SHIVNARAYAN MEENA,M,INC,47878,63,GEN,144979,195431,CHACHODA,GEN,GUNA,GIRD ZONE,6,74.18,33.02,no,29.62,2.27,AEMP6548,INC,41
Madhya_Pradesh,2013,12,14,4,30,0,3,KAILASH NARAYAN MEENA,M,BSP,4942,59,GEN,144979,195431,CHACHODA,GEN,GUNA,GIRD ZONE,6,74.18,3.41,yes,1.47,2.27,AEMP27018,BSP,41
Madhya_Pradesh,2013,12,14,4,30,0,4,MARDAN SINGH BHEEL,M,IND,2812,35,ST,144979,195431,CHACHODA,GEN,GUNA,GIRD ZONE,6,74.18,1.94,yes,0.03,2.27,AEMP27019,IND,41
Madhya_Pradesh,2013,12,14,4,30,0,5,None of the Above,,NOTA,2766,NA,,144979,195431,CHACHODA,GEN,GUNA,GIRD ZONE,6,74.18,1.91,yes,0.07,2.27,AEMP27016,NOTA,41
