file,date,person,india,indian,india_or_its_equivalents,nation,country,democracy,world,bharat,hindustan,environmental_issues,environment,climate change,population,pollution,farmer,farmers,farmers_or_its_equivalents,agriculture,inflation,kisan,farming,soldiers_or_its_equivalents,army,soldier,soldiers,jawan,jobs_or_its_equivalents,job,jobs,employment,unemployment,labour,workers,development_or_its_equivalents,develop,developed,development,progress,infrastructure,roads,railways,rail,airports,airport,industry_or_its_equivalents,industry,manufacture,manufacturing,industrial,poverty_or_its_equivalents,poor,poverty,women_or_its_equivalents,girl,women,girls,woman,beti,daughter,education_or_its_equivalents,education,schools,colleges,terrorism_or_its_equivalents,terror,terrorism,crime,terrorists,terrorist,criminal,casteism_issues,casteism,caste,reservation,reservations,scheduled,dalit,backward,health_or_its_equivalents,health,hospital,hospitals,disease,cleanliness,clean,pakistan,china,bangladesh,nepal,sri lanka,bhutan,america_or_its_equivalents,america,u.s.a,britain_or_its_equivalents,england,british,war,hinduism_or_its_equivalents,hindu,hinduism,minority_or_its_equivalents,minority,minorities,muslim,islam,christian,christianity,sikh,god,faith,religion,economy,budget,tax,deficit,corruption,debt,i,me,you,we,us,our,ours,self_referential,modi,servant,mahatma,ambedkar,skills_or_its_equivalents,skill,skills,business_or_entrepreneurship,entrepreneurship,business,friends,brothers,sisters,opposition,dynasty,dynastic,prince,congress_party,congress,u.p.a,sonia,b.j.p
147_July_20_2005_Washington.txt,20-Jul-05,mms,83.3867864,12.82873637,96.21552277,0,12.82873637,6.414368185,19.24310455,0,0,6.414368185,6.414368185,0,0,0,0,0,12.82873637,12.82873637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.414368185,0,0,6.414368185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82873637,6.414368185,0,6.414368185,19.24310455,6.414368185,12.82873637,0,0,12.82873637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24310455,19.24310455,0,0,0,0,0,0,0,0,6.414368185,0,0,0,6.414368185,0,0,0,0,6.414368185,0,12.82873637,0,0,0,0,0,166.7735728,32.07184092,76.97241822,153.9448364,38.48620911,166.7735728,0,0,0,0,0,0,0,0,0,12.82873637,0,12.82873637,0,0,0,0,0,0,0,6.414368185,6.414368185,0,0,0
148_July_23_2005_New_Delhi.txt,23-Jul-05,mms,5.39083558,0,5.39083558,5.39083558,16.17250674,0,0,0,0,5.39083558,5.39083558,0,156.3342318,0,0,0,0,0,0,0,0,0,0,0,0,0,21.56334232,0,0,21.56334232,0,0,0,70.08086253,0,21.56334232,48.51752022,0,5.39083558,0,0,0,0,0,0,0,0,0,0,10.78167116,10.78167116,0,70.08086253,10.78167116,48.51752022,10.78167116,0,0,0,16.17250674,16.17250674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78167116,145.5525606,134.7708895,0,0,10.78167116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.86253369,0,37.73584906,113.2075472,16.17250674,221.0242588,0,0,0,0,0,0,5.39083558,5.39083558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149_July_29_2005_New_Delhi.txt,29-Jul-05,mms,58.07200929,23.22880372,81.30081301,11.61440186,3.871467286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22880372,0,0,23.22880372,7.742934572,3.871467286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.742934572,0,7.742934572,0,0,0,0,0,0,0,0,0,0,0,0,3.871467286,0,0,0,0,0,3.871467286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.742934572,0,0,0,0,0,96.78668215,7.742934572,0,166.4730933,112.2725513,282.6171119,0,0,0,0,0,0,0,0,0,7.742934572,0,7.742934572,3.871467286,0,0,0,0,0,0,0,0,0,0,0
150_July_30_2005_New_Delhi.txt,30-Jul-05,mms,0,13.79310345,27.5862069,13.79310345,0,27.5862069,0,13.79310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79310345,0,13.79310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5172414,0,96.55172414,27.5862069,0,151.7241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151_August_1_2005_New_Delhi.txt,1-Aug-05,mms,69.72111554,39.84063745,109.561753,0,29.88047809,19.92031873,49.80079681,0,0,0,0,0,9.960159363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92031873,0,19.92031873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.960159363,0,0,0,0,0,0,0,258.9641434,59.76095618,29.88047809,79.6812749,9.960159363,139.4422311,0,0,0,0,0,0,0,0,0,0,0,0,9.960159363,0,0,0,0,0,0,0,0,0,0,0
152_August_2_2005_New_Delhi.txt,2-Aug-05,mms,12.43781095,0,37.31343284,0,24.87562189,0,12.43781095,24.87562189,0,12.43781095,12.43781095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43781095,0,12.43781095,0,0,0,0,0,0,0,0,0,62.18905473,49.75124378,0,0,0,0,0,0,87.06467662,0,0,0,24.87562189,74.62686567,0,0,0,0,12.43781095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153_August_2_2005_New_Delhi.txt,2-Aug-05,mms,76.14213198,0,76.14213198,16.92047377,8.460236887,0,33.84094755,0,0,0,0,0,25.38071066,0,0,0,0,0,0,0,0,0,0,0,0,0,8.460236887,8.460236887,0,0,0,0,0,25.38071066,0,0,25.38071066,0,8.460236887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.22165821,16.92047377,16.92047377,25.38071066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.460236887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.460236887,0,0,0,0,0,101.5228426,8.460236887,76.14213198,186.1252115,25.38071066,143.8240271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154_August_3_2005_New_Delhi.txt,3-Aug-05,mms,34.12322275,0,36.01895735,5.687203791,17.06161137,5.687203791,24.64454976,1.895734597,0,5.687203791,5.687203791,0,3.791469194,0,0,5.687203791,7.582938389,1.895734597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.478672986,1.895734597,0,7.582938389,1.895734597,0,0,0,0,0,0,0,0,0,0,0,1.895734597,0,1.895734597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895734597,0,0,0,0,0,1.895734597,1.895734597,1.895734597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791469194,0,0,3.791469194,0,0,0,0,0,0,0,1.895734597,1.895734597,0,0,0,0,250.2369668,18.95734597,24.64454976,252.1327014,41.70616114,166.8246445,1.895734597,0,0,0,0,0,0,0,0,0,0,0,1.895734597,0,0,1.895734597,0,0,0,7.582938389,7.582938389,0,1.895734597,0
155_August_4_2005_New_Delhi.txt,4-Aug-05,mms,20.30972328,7.61614623,30.46458492,2.53871541,12.69357705,0,30.46458492,2.53871541,0,2.53871541,2.53871541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92586951,10.15486164,0,17.77100787,2.53871541,7.61614623,0,0,0,0,0,2.53871541,0,0,0,2.53871541,5.07743082,0,5.07743082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53871541,0,0,0,0,0,2.53871541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61614623,2.53871541,0,0,0,0,208.1746636,12.69357705,15.23229246,208.1746636,48.23559279,172.6326479,0,0,0,0,0,0,0,0,0,7.61614623,0,7.61614623,5.07743082,0,0,0,0,0,0,5.07743082,5.07743082,0,0,0
156_August_5_2005_New_Delhi.txt,5-Aug-05,mms,0,24.87562189,24.87562189,0,0,0,0,0,0,74.62686567,49.75124378,0,0,24.87562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75124378,24.87562189,0,24.87562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.62686567,49.75124378,0,0,0,0,24.87562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87562189,0,74.62686567,0,149.2537313,0,24.87562189,0,0,99.50248756,0,0,0,0,24.87562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158_August_6_2005_New_Delhi.txt,6-Aug-05,mms,16.55629139,0,16.55629139,0,16.55629139,0,0,0,0,0,0,0,16.55629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55629139,0,0,16.55629139,0,16.55629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.66887417,0,0,0,0,0,49.66887417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55629139,0,0,0,0,0,66.22516556,0,0,215.2317881,33.11258278,99.33774834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157_August_7_2005_New_Delhi.txt,7-Aug-05,mms,36.23188406,9.057971014,45.28985507,9.057971014,0,0,9.057971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11594203,27.17391304,0,0,27.17391304,0,18.11594203,0,0,0,0,0,27.17391304,0,0,9.057971014,18.11594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.057971014,0,0,0,0,0,108.6956522,18.11594203,18.11594203,27.17391304,45.28985507,99.63768116,0,0,0,0,0,0,0,0,0,45.28985507,9.057971014,36.23188406,0,0,0,0,0,0,0,0,0,0,0,0
160_August_15_2005_New_Delhi.txt,15-Aug-05,mms,36.42638037,3.834355828,47.92944785,13.4202454,28.75766871,3.834355828,21.08895706,7.668711656,0,5.751533742,3.834355828,0,11.50306748,1.917177914,1.917177914,3.834355828,9.585889571,3.834355828,0,0,0,3.834355828,0,0,3.834355828,0,15.33742331,0,0,15.33742331,3.834355828,0,3.834355828,28.75766871,5.751533742,1.917177914,21.08895706,5.751533742,5.751533742,1.917177914,1.917177914,1.917177914,1.917177914,0,3.834355828,0,0,0,3.834355828,5.751533742,3.834355828,1.917177914,15.33742331,1.917177914,13.4202454,0,0,0,0,9.585889571,9.585889571,0,0,7.668711656,0,3.834355828,0,3.834355828,1.917177914,0,9.585889571,0,0,3.834355828,0,5.751533742,0,3.834355828,21.08895706,13.4202454,0,0,5.751533742,1.917177914,0,5.751533742,3.834355828,0,0,0,0,0,0,0,1.917177914,0,1.917177914,0,0,0,0,1.917177914,0,1.917177914,0,0,0,0,0,0,0,0,0,0,0,0,1.917177914,0,49.84662577,1.917177914,1.917177914,239.6472393,24.92331288,249.2331288,0,0,0,0,3.834355828,0,1.917177914,1.917177914,0,0,0,0,1.917177914,3.834355828,1.917177914,0,0,0,0,0,0,0,0,0
162_August_20_2005_New_Delhi.txt,20-Aug-05,mms,35.67181926,0,35.67181926,11.89060642,11.89060642,0,35.67181926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.78121284,11.89060642,0,11.89060642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0154578,0,0,202.1403092,59.4530321,249.7027348,0,0,0,0,11.89060642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163_August_20_2005_New_Delhi.txt,20-Aug-05,mms,30.27245207,0,30.27245207,40.36326942,20.18163471,0,10.09081736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18163471,0,0,20.18163471,0,0,0,0,0,0,0,10.09081736,0,0,0,10.09081736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.72653885,10.09081736,0,100.9081736,20.18163471,332.9969728,0,0,0,0,10.09081736,0,0,0,0,0,0,0,10.09081736,0,0,0,0,0,0,0,0,0,0,0
164_August_21_2005_New_Delhi.txt,21-Aug-05,mms,12.27747084,6.138735421,18.41620626,6.138735421,0,55.24861878,0,0,0,0,0,0,0,0,0,0,6.138735421,0,0,0,6.138735421,0,0,0,0,0,6.138735421,6.138735421,0,0,0,0,0,6.138735421,0,0,6.138735421,6.138735421,0,0,0,0,0,0,0,0,0,0,0,6.138735421,0,6.138735421,0,0,0,0,0,0,0,0,0,0,0,6.138735421,6.138735421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.7458564,0,61.38735421,79.80356047,18.41620626,184.1620626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165_August_23_2005_New_Delhi.txt,23-Aug-05,mms,15.96169194,0,15.96169194,39.90422985,31.92338388,0,15.96169194,0,0,0,0,0,15.96169194,0,0,0,0,0,0,0,0,7.98084597,7.98084597,0,0,0,7.98084597,0,0,7.98084597,0,0,0,15.96169194,0,7.98084597,7.98084597,0,0,0,0,0,0,0,7.98084597,0,0,0,7.98084597,0,0,0,231.4445331,23.94253791,207.5019952,0,0,0,0,31.92338388,31.92338388,0,0,15.96169194,0,0,7.98084597,0,0,7.98084597,15.96169194,0,0,15.96169194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98084597,7.98084597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.82761373,7.98084597,23.94253791,151.6360734,31.92338388,287.3104549,0,0,0,0,7.98084597,0,0,0,0,0,0,0,0,0,7.98084597,0,0,0,0,7.98084597,7.98084597,0,0,0
167_August_24_2005_New_Delhi.txt,24-Aug-05,mms,31.43665514,3.143665514,37.72398617,3.143665514,31.43665514,0,6.287331028,3.143665514,0,12.57466206,12.57466206,0,9.430996542,0,0,6.287331028,12.57466206,6.287331028,0,0,0,0,0,0,0,0,44.0113172,3.143665514,0,40.86765168,3.143665514,6.287331028,0,6.287331028,0,0,6.287331028,0,6.287331028,0,0,0,0,0,12.57466206,6.287331028,0,0,6.287331028,6.287331028,6.287331028,0,0,0,0,0,0,0,0,6.287331028,6.287331028,0,0,0,0,0,0,0,0,0,6.287331028,0,0,0,0,6.287331028,0,0,22.0056586,18.86199308,0,0,3.143665514,0,0,0,3.143665514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.14932411,3.143665514,0,3.143665514,0,0,144.6086136,9.430996542,25.14932411,176.0452688,18.86199308,213.769255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143665514,3.143665514,0,3.143665514,0
166_August_25_2005_New_Delhi.txt,25-Aug-05,mms,23.33722287,5.834305718,29.17152859,0,5.834305718,75.84597433,11.66861144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17736289,0,0,64.17736289,0,5.834305718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834305718,5.834305718,0,0,17.50291715,5.834305718,11.66861144,0,0,5.834305718,0,0,0,0,0,0,0,0,0,5.834305718,0,0,0,0,0,5.834305718,0,0,0,0,0,0,0,0,0,0,0,0,11.66861144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834305718,64.17736289,11.66861144,11.66861144,110.8518086,23.33722287,198.3663944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169_August_28_2005_Kabul.txt,28-Aug-05,mms,98.61932939,39.44773176,138.0670611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.44773176,0,0,39.44773176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.89546351,78.89546351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.17159763,0,39.44773176,157.790927,19.72386588,59.17159763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_August_28_2005_Kabul.txt,28-Aug-05,mms,82.6446281,110.1928375,192.8374656,0,27.54820937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.54820937,27.54820937,0,0,0,0,0,27.54820937,0,27.54820937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6446281,0,137.7410468,82.6446281,55.09641873,220.3856749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173_August_28_2005_Kabul.txt,28-Aug-05,mms,19.84126984,0,19.84126984,19.84126984,19.84126984,0,0,0,0,19.84126984,19.84126984,0,0,0,0,0,19.84126984,19.84126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84126984,0,0,19.84126984,19.84126984,19.84126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.20634921,19.84126984,79.36507937,158.7301587,0,158.7301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171_August_29_2005_Kabul.txt,29-Aug-05,mms,0,39.21568627,39.21568627,0,19.60784314,137.254902,19.60784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60784314,19.60784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.60784314,19.60784314,39.21568627,156.8627451,19.60784314,98.03921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172_August_30_2005_New_Delhi.txt,30-Aug-05,mms,28.43601896,9.478672986,37.91469194,0,9.478672986,94.78672986,37.91469194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95734597,0,0,18.95734597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.478672986,0,9.478672986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.43601896,0,0,9.478672986,0,18.95734597,0,9.478672986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.478672986,9.478672986,0,0,0,0,0,0,0,0,0,0,18.95734597,0,0,0,0,0,9.478672986,0,199.0521327,18.95734597,18.95734597,170.6161137,18.95734597,246.4454976,0,0,0,0,0,0,0,0,0,37.91469194,0,37.91469194,0,0,9.478672986,0,0,0,0,0,0,0,9.478672986,0
168_August_31_2005_New_Delhi.txt,31-Aug-05,mms,27.07930368,7.736943907,38.68471954,42.55319149,23.21083172,15.47388781,27.07930368,3.868471954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.736943907,0,0,7.736943907,0,0,0,34.81624758,0,19.34235977,15.47388781,7.736943907,3.868471954,0,0,0,0,0,7.736943907,3.868471954,0,0,3.868471954,3.868471954,3.868471954,0,3.868471954,0,3.868471954,0,0,0,0,11.60541586,11.60541586,0,0,3.868471954,3.868471954,0,0,0,0,0,7.736943907,0,0,0,0,7.736943907,0,3.868471954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.736943907,3.868471954,3.868471954,0,0,0,0,0,0,0,0,7.736943907,0,0,0,0,0,92.84332689,7.736943907,15.47388781,127.6595745,23.21083172,313.3462282,3.868471954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174_August_31_2005_New_Delhi.txt,31-Aug-05,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.48582996,0,0,40.48582996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49527665,0,13.49527665,0,0,0,0,26.99055331,26.99055331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9433198,0,0,188.9338731,0,67.47638327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49527665,13.49527665,0,13.49527665,0
175_September_1_2005_Lucknow.txt,1-Sep-05,mms,5.227391532,10.45478306,15.68217459,0,10.45478306,0,10.45478306,0,0,0,0,0,5.227391532,0,0,0,5.227391532,5.227391532,0,0,0,0,0,0,0,0,0,0,0,0,5.227391532,0,0,20.90956613,0,5.227391532,15.68217459,0,20.90956613,0,0,0,0,0,5.227391532,0,0,5.227391532,0,15.68217459,0,15.68217459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.45478306,5.227391532,0,0,5.227391532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.13695766,0,0,0,0,0,83.63826451,5.227391532,26.13695766,94.09304757,15.68217459,135.9121798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176_September_1_2005_New_Delhi.txt,1-Sep-05,mms,9.581603322,6.387735548,15.96933887,6.387735548,47.90801661,6.387735548,12.7754711,0,0,9.581603322,9.581603322,0,6.387735548,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193867774,3.193867774,0,0,0,0,0,25.55094219,3.193867774,0,22.35707442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.581603322,0,9.581603322,0,0,0,0,3.193867774,0,3.193867774,0,3.193867774,0,0,0,0,0,3.193867774,3.193867774,0,3.193867774,0,0,0,0,0,3.193867774,3.193867774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387735548,0,3.193867774,0,0,0,0,0,198.019802,19.16320664,51.10188438,118.1731076,6.387735548,172.4688598,0,0,0,0,0,0,0,0,0,0,0,0,3.193867774,0,0,0,0,0,0,0,0,0,0,0
177_September_3_2005_Kerala.txt,3-Sep-05,mms,27.34731085,9.115770283,36.46308113,9.115770283,18.23154057,36.46308113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.115770283,18.23154057,0,0,18.23154057,0,0,0,0,0,0,0,9.115770283,0,0,0,9.115770283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.115770283,0,0,0,9.115770283,0,0,0,0,9.115770283,9.115770283,0,0,0,0,0,0,91.15770283,0,0,118.5050137,18.23154057,255.2415679,0,0,0,0,36.46308113,36.46308113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178_September_3_2005_Trivandrum.txt,3-Sep-05,mms,13.88888889,0,13.88888889,0,27.77777778,0,27.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77777778,13.88888889,13.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77777778,0,27.77777778,27.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,13.88888889,0,13.88888889,0,55.55555556,0,0,0,0,69.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180_September_3_2005_Chennai.txt,3-Sep-05,mms,0,0,0,8.605851979,8.605851979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21170396,0,8.605851979,8.605851979,0,0,0,0,0,0,0,8.605851979,0,0,0,8.605851979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.7228916,25.81755594,8.605851979,60.24096386,17.21170396,103.2702238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
